email,first_name,last_name,perferred_name,department_name,level_2,level_3,level_4,level_5,manager_email,,gender,ethnicity,leadership_skills,leadership_modifier,Affinity bias,Authenticity,Constructive Feedback,Credit For Work,Digital Inclusion,Diverse Thinking,Empathy,Feeling Listened To,Flexible Working,Fostering D&amp;I,Leadership Stereotypes,Positive Recognition,Sustainable Workload,Undermining,Wellbeing Checkins
test.Melissa.Chang@survey.staging.vortexplore.com,Melissa,Chang,Melissa Chang,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Male,White,0.4434832595031142,0.05225222084554465,4,3,3,3,2,3,4,4,2,4,4,4,3,4,4
test.Cynthia.Meyer@survey.staging.vortexplore.com,Cynthia,Meyer,Cynthia Meyer,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Female,White,0.2602010209307182,0.05225222084554465,3,4,4,5,2,3,5,5,2,3,4,3,3,3,3
test.Andrea.Gonzalez@survey.staging.vortexplore.com,Andrea,Gonzalez,Andrea Gonzalez,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Male,White,0.22750144131824118,0.05225222084554465,3,2,3,4,2,3,4,2,2,3,3,3,3,4,3
test.Perry.Burns@survey.staging.vortexplore.com,Perry,Burns,Perry Burns,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Male,White,0.2515834451185231,0.05225222084554465,3,3,3,3,2,3,1,3,2,2,3,3,4,2,3
test.Elizabeth.Bennett@survey.staging.vortexplore.com,Elizabeth,Bennett,Elizabeth Bennett,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Male,White,0.47970109838271113,0.05225222084554465,3,3,2,3,2,3,2,3,2,2,4,3,3,4,2
test.Tammy.George@survey.staging.vortexplore.com,Tammy,George,Tammy George,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Female,White,0.4192286402637982,0.05225222084554465,3,3,4,3,2,4,2,3,2,4,4,2,4,4,2
test.Kristen.Martinez@survey.staging.vortexplore.com,Kristen,Martinez,Kristen Martinez,Sales,,,Sub-Team 2-1,,test.Joshua.Stevenson@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.47611440475778416,0.05225222084554465,4,5,4,2,2,3,5,5,1,2,5,5,4,3,4
test.Madeline.Hickman@survey.staging.vortexplore.com,Madeline,Hickman,Madeline Hickman,Sales,,,Sub-Team 2-2,,test.Anita.Reyes@survey.staging.vortexplore.com,,Female,White,0.4602880379071398,0.2778773449629766,4,4,3,3,2,5,5,4,3,4,5,4,4,4,2
test.Matthew.Pittman@survey.staging.vortexplore.com,Matthew,Pittman,Matthew Pittman,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Male,White,0.47022323904853497,0.4602880379071398,3,3,4,3,3,3,6,5,2,3,5,3,4,4,3
test.Deanna.Anderson@survey.staging.vortexplore.com,Deanna,Anderson,Deanna Anderson,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Female,White,0.28895688915485507,0.4602880379071398,3,3,5,3,2,4,4,5,3,4,4,3,4,3,3
test.Brian.Price@survey.staging.vortexplore.com,Brian,Price,Brian Price,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Male,White,0.2018901928177158,0.4602880379071398,3,2,3,2,2,3,3,4,3,3,3,4,3,3,2
test.Destiny.Sparks@survey.staging.vortexplore.com,Destiny,Sparks,Destiny Sparks,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Male,White,0.12613278721270033,0.4602880379071398,4,4,3,5,3,3,4,3,3,3,4,3,4,4,2
test.Alexis.Johnson@survey.staging.vortexplore.com,Alexis,Johnson,Alexis Johnson,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Male,White,0.29462003154272154,0.4602880379071398,5,4,4,3,2,3,3,4,3,4,4,3,4,4,5
test.Alexis.Reynolds@survey.staging.vortexplore.com,Alexis,Reynolds,Alexis Reynolds,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.32148742894109306,0.4602880379071398,5,4,3,5,3,3,6,5,3,3,3,5,3,4,3
test.Sherry.Russell@survey.staging.vortexplore.com,Sherry,Russell,Sherry Russell,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.18254652416071204,0.4602880379071398,4,3,4,5,2,4,4,5,3,5,5,6,4,4,2
test.John.Kane@survey.staging.vortexplore.com,John,Kane,John Kane,Sales,,,Sub-Team 2-2,,test.Madeline.Hickman@survey.staging.vortexplore.com,,Female,White,-0.9456735856106293,0.4602880379071398,4,4,4,3,3,4,3,4,2,4,3,5,4,3,1
test.Robert.Ellison@survey.staging.vortexplore.com,Robert,Ellison,Robert Ellison,Sales,,,Sub-Team 2-3,,test.Anita.Reyes@survey.staging.vortexplore.com,,Female,White,0.3079248270652106,0.2778773449629766,4,3,3,3,3,3,4,4,2,4,4,3,3,4,4
test.Julie.Sheppard@survey.staging.vortexplore.com,Julie,Sheppard,Julie Sheppard,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Male,White,0.4861335346075586,0.3079248270652106,3,3,3,4,2,3,5,4,2,5,4,4,4,3,4
test.Sierra.Schmidt@survey.staging.vortexplore.com,Sierra,Schmidt,Sierra Schmidt,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Male,White,0.2894183543949394,0.3079248270652106,5,4,3,3,2,4,4,3,2,3,5,2,3,2,4
test.Henry.Williams@survey.staging.vortexplore.com,Henry,Williams,Henry Williams,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.298647633164355,0.3079248270652106,6,3,4,3,2,4,6,4,2,4,3,4,4,4,4
test.Robert.Weber@survey.staging.vortexplore.com,Robert,Weber,Robert Weber,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Female,White,-1.088016722087028,0.3079248270652106,3,3,4,5,3,4,2,3,2,3,4,4,3,3,3
test.Tina.Holland@survey.staging.vortexplore.com,Tina,Holland,Tina Holland,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Female,White,0.19326778640936187,0.3079248270652106,4,3,4,4,2,4,4,4,3,4,4,3,3,3,3
test.Kurt.Guerrero@survey.staging.vortexplore.com,Kurt,Guerrero,Kurt Guerrero,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Female,White,0.15805818183165982,0.3079248270652106,4,3,4,4,2,3,3,4,2,4,5,3,3,3,3
test.Lauren.Wiley@survey.staging.vortexplore.com,Lauren,Wiley,Lauren Wiley,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Male,White,0.07953330852214946,0.3079248270652106,4,4,4,5,2,3,1,4,3,3,4,3,4,3,3
test.Perry.Horne@survey.staging.vortexplore.com,Perry,Horne,Perry Horne,Sales,,,Sub-Team 2-3,,test.Robert.Ellison@survey.staging.vortexplore.com,,Male,White,0.2550544100135024,0.3079248270652106,3,3,3,3,2,3,7,2,3,4,5,4,4,3,2
test.Laura.Richards@survey.staging.vortexplore.com,Laura,Richards,Laura Richards,Sales,,,Sub-Team 2-4,,test.Anita.Reyes@survey.staging.vortexplore.com,,Male,White,0.26789877139985435,0.2778773449629766,4,4,4,2,2,3,4,4,3,2,3,4,4,4,4
test.Michael.Macdonald@survey.staging.vortexplore.com,Michael,Macdonald,Michael Macdonald,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.23714354709938085,0.26789877139985435,3,4,4,4,2,4,4,4,3,3,4,4,4,3,3
test.Susan.Chandler@survey.staging.vortexplore.com,Susan,Chandler,Susan Chandler,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.21765133756840888,0.26789877139985435,3,3,3,3,3,3,2,3,3,4,4,3,4,3,4
test.Thomas.Hess@survey.staging.vortexplore.com,Thomas,Hess,Thomas Hess,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Female,White,0.2979308235001262,0.26789877139985435,4,4,3,3,3,3,2,4,2,3,4,5,3,3,1
test.Melanie.Marquez@survey.staging.vortexplore.com,Melanie,Marquez,Melanie Marquez,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Female,White,0.1900488580540149,0.26789877139985435,4,4,3,1,2,4,2,4,2,4,4,3,4,3,2
test.Rachael.Anderson@survey.staging.vortexplore.com,Rachael,Anderson,Rachael Anderson,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.27152737953210077,0.26789877139985435,4,3,3,3,3,3,6,4,2,4,3,3,4,3,4
test.Andrea.Evans@survey.staging.vortexplore.com,Andrea,Evans,Andrea Evans,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.3222955782635627,0.26789877139985435,4,3,4,5,2,3,5,4,2,4,3,3,4,3,2
test.Brian.Wagner@survey.staging.vortexplore.com,Brian,Wagner,Brian Wagner,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.4099340012189242,0.26789877139985435,3,3,3,5,2,4,3,4,2,3,4,2,4,4,3
test.John.Bond@survey.staging.vortexplore.com,John,Bond,John Bond,Sales,,,Sub-Team 2-4,,test.Laura.Richards@survey.staging.vortexplore.com,,Male,White,0.4328286021911722,0.26789877139985435,3,3,3,5,2,3,1,5,2,3,5,3,4,3,3
test.Robin.Garza@survey.staging.vortexplore.com,Robin,Garza,Robin Garza,Sales,,,Sub-Team 2-5,,test.Anita.Reyes@survey.staging.vortexplore.com,,Female,White,0.2845271117287009,0.2778773449629766,4,2,4,2,2,4,6,4,3,4,5,2,3,3,2
test.Daniel.Hall@survey.staging.vortexplore.com,Daniel,Hall,Daniel Hall,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Male,White,0.20637265771047214,0.2845271117287009,4,3,4,3,3,4,5,4,2,3,4,3,3,3,4
test.Rodney.Lewis@survey.staging.vortexplore.com,Rodney,Lewis,Rodney Lewis,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Female,White,0.3630460906167889,0.2845271117287009,5,3,4,3,2,3,4,4,3,4,3,2,4,2,2
test.Brandon.Duarte@survey.staging.vortexplore.com,Brandon,Duarte,Brandon Duarte,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.023054992645414163,0.2845271117287009,4,5,3,4,2,4,3,5,2,4,4,4,3,4,2
test.Cynthia.Ford@survey.staging.vortexplore.com,Cynthia,Ford,Cynthia Ford,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Male,White,0.08546959411273558,0.2845271117287009,4,3,4,3,2,4,5,3,3,3,2,2,4,3,4
test.Joshua.Daugherty@survey.staging.vortexplore.com,Joshua,Daugherty,Joshua Daugherty,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Female,White,-1.2534334490014905,0.2845271117287009,4,3,4,3,2,3,2,4,2,4,4,3,3,3,1
test.Robert.Richardson@survey.staging.vortexplore.com,Robert,Richardson,Robert Richardson,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Female,White,0.3219845645760075,0.2845271117287009,4,4,3,2,2,4,2,4,2,4,5,4,4,3,2
test.Gary.Valenzuela@survey.staging.vortexplore.com,Gary,Valenzuela,Gary Valenzuela,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.4851157659010307,0.2845271117287009,4,3,3,4,2,4,4,5,2,3,4,4,4,5,2
test.Greg.Alexander@survey.staging.vortexplore.com,Greg,Alexander,Greg Alexander,Sales,,,Sub-Team 2-5,,test.Robin.Garza@survey.staging.vortexplore.com,,Male,White,-0.5778225448475913,0.2845271117287009,5,3,3,3,2,3,5,4,3,3,3,5,3,3,4
test.Misty.Knight@survey.staging.vortexplore.com,Misty,Knight,Misty Knight,Sales,,Sub-Team 3,,,test.Patricia.Patrick@survey.staging.vortexplore.com,,Female,White,0.43137103610852034,0.16407803357384998,3,2,3,3,2,4,5,4,3,4,4,3,3,3,2
test.Jennifer.Rogers@survey.staging.vortexplore.com,Jennifer,Rogers,Jennifer Rogers,Sales,,,Sub-Team 3-1,,test.Misty.Knight@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.14873125090396144,0.43137103610852034,5,3,4,3,3,4,4,5,2,3,3,4,4,5,3
test.Mitchell.Turner@survey.staging.vortexplore.com,Mitchell,Turner,Mitchell Turner,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Male,White,0.40428707279307685,0.14873125090396144,4,3,3,2,2,3,3,3,2,3,3,2,4,3,3
test.Nicholas.Owens@survey.staging.vortexplore.com,Nicholas,Owens,Nicholas Owens,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Male,White,0.007781575602589741,0.14873125090396144,3,3,2,3,2,3,5,3,2,2,3,3,4,3,3
test.Jill.Lewis@survey.staging.vortexplore.com,Jill,Lewis,Jill Lewis,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.08682055282461909,0.14873125090396144,3,4,3,4,2,4,1,4,2,4,5,3,3,5,1
test.Mary.Mason@survey.staging.vortexplore.com,Mary,Mason,Mary Mason,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4307253079083685,0.14873125090396144,4,5,3,4,2,3,2,4,2,5,4,4,4,3,4
test.Monique.Thornton@survey.staging.vortexplore.com,Monique,Thornton,Monique Thornton,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Female,White,0.46480581645993146,0.14873125090396144,3,3,3,3,2,3,4,4,2,4,5,4,3,3,4
test.Glenn.Patterson@survey.staging.vortexplore.com,Glenn,Patterson,Glenn Patterson,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Female,White,-1.0426821250331946,0.14873125090396144,3,2,3,2,3,3,3,3,2,4,5,3,3,2,2
test.Dorothy.Daniel@survey.staging.vortexplore.com,Dorothy,Daniel,Dorothy Daniel,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Female,White,0.3424858535897782,0.14873125090396144,3,3,3,4,2,3,2,3,2,3,5,4,3,3,3
test.Tristan.Lyons@survey.staging.vortexplore.com,Tristan,Lyons,Tristan Lyons,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Female,White,0.3954441577744985,0.14873125090396144,4,2,2,3,2,3,3,4,2,3,4,3,4,3,1
test.Nicholas.Garza@survey.staging.vortexplore.com,Nicholas,Garza,Nicholas Garza,Sales,,,Sub-Team 3-1,,test.Jennifer.Rogers@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.3427154361504541,0.14873125090396144,4,4,4,4,2,3,5,4,3,4,4,4,3,3,2
test.Angela.Brown@survey.staging.vortexplore.com,Angela,Brown,Angela Brown,Sales,,,Sub-Team 3-2,,test.Misty.Knight@survey.staging.vortexplore.com,,Male,White,0.1808500714344714,0.43137103610852034,4,2,3,5,2,3,3,3,3,4,4,3,4,3,3
test.Dennis.George@survey.staging.vortexplore.com,Dennis,George,Dennis George,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,White,0.24106585525422441,0.1808500714344714,3,3,3,3,3,2,2,4,2,3,3,4,4,3,3
test.April.Zamora@survey.staging.vortexplore.com,April,Zamora,April Zamora,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,White,0.26117201311537885,0.1808500714344714,3,3,4,3,2,4,4,4,2,3,3,2,3,3,3
test.Jerome.Perez@survey.staging.vortexplore.com,Jerome,Perez,Jerome Perez,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,White,0.06433912885571758,0.1808500714344714,4,3,3,3,2,3,4,5,2,3,4,2,3,3,3
test.Kari.Martin@survey.staging.vortexplore.com,Kari,Martin,Kari Martin,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Female,White,0.42841173708672836,0.1808500714344714,4,3,3,2,2,3,4,5,2,4,3,3,3,3,3
test.Casey.Rice@survey.staging.vortexplore.com,Casey,Rice,Casey Rice,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,White,-1.4691807247585422,0.1808500714344714,3,2,4,3,2,3,2,4,2,4,2,3,3,3,5
test.Jessica.Lee@survey.staging.vortexplore.com,Jessica,Lee,Jessica Lee,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.40645957170469976,0.1808500714344714,4,5,2,4,2,4,6,5,2,4,3,4,4,3,5
test.Holly.Johnson@survey.staging.vortexplore.com,Holly,Johnson,Holly Johnson,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.3579265687212003,0.1808500714344714,5,5,3,2,2,3,2,5,2,4,2,3,4,5,4
test.Richard.Sandoval@survey.staging.vortexplore.com,Richard,Sandoval,Richard Sandoval,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Male,White,0.23298113795148223,0.1808500714344714,3,3,4,3,2,3,4,4,2,3,3,2,3,3,3
test.Blake.Anderson@survey.staging.vortexplore.com,Blake,Anderson,Blake Anderson,Sales,,,Sub-Team 3-2,,test.Angela.Brown@survey.staging.vortexplore.com,,Female,White,0.40708580912736986,0.1808500714344714,4,3,3,3,3,4,3,4,2,4,5,2,3,3,4
test.Samantha.Stone@survey.staging.vortexplore.com,Samantha,Stone,Samantha Stone,Sales,,,Sub-Team 3-3,,test.Misty.Knight@survey.staging.vortexplore.com,,Male,White,-1.146211592904462,0.43137103610852034,4,3,2,4,3,3,3,4,3,3,4,3,4,4,5
test.Matthew.Reeves@survey.staging.vortexplore.com,Matthew,Reeves,Matthew Reeves,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Male,White,0.037615690016087,-1.146211592904462,3,2,3,2,1,2,1,2,2,2,2,3,2,2,1
test.Kevin.Gomez@survey.staging.vortexplore.com,Kevin,Gomez,Kevin Gomez,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4363632362863075,-1.146211592904462,3,3,2,2,1,2,5,3,2,3,2,4,2,3,2
test.Jenny.Tucker@survey.staging.vortexplore.com,Jenny,Tucker,Jenny Tucker,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Female,White,0.3611964298311821,-1.146211592904462,1,2,1,2,1,2,2,2,1,2,3,2,3,1,2
test.Kerry.Durham@survey.staging.vortexplore.com,Kerry,Durham,Kerry Durham,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Male,White,0.11985670578972757,-1.146211592904462,1,2,2,2,1,3,3,3,1,3,2,2,2,2,1
test.Thomas.Wallace@survey.staging.vortexplore.com,Thomas,Wallace,Thomas Wallace,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Female,White,0.3966724808162733,-1.146211592904462,1,1,2,2,1,3,1,4,1,2,3,2,3,2,1
test.Aaron.Bailey@survey.staging.vortexplore.com,Aaron,Bailey,Aaron Bailey,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Male,White,0.048754056538281076,-1.146211592904462,2,1,3,2,1,1,4,3,1,2,1,3,2,2,2
test.Kelsey.Diaz@survey.staging.vortexplore.com,Kelsey,Diaz,Kelsey Diaz,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.48658694690908716,-1.146211592904462,3,1,2,1,1,3,3,4,1,3,3,2,2,4,3
test.Jennifer.Fuentes@survey.staging.vortexplore.com,Jennifer,Fuentes,Jennifer Fuentes,Sales,,,Sub-Team 3-3,,test.Samantha.Stone@survey.staging.vortexplore.com,,Female,White,0.22479731333350245,-1.146211592904462,3,1,1,4,1,2,2,4,1,1,3,3,2,1,3
test.Nancy.Owen@survey.staging.vortexplore.com,Nancy,Owen,Nancy Owen,Sales,,,Sub-Team 3-4,,test.Misty.Knight@survey.staging.vortexplore.com,,Female,White,0.05225662973239725,0.43137103610852034,3,3,4,5,3,4,2,5,2,4,4,3,3,4,2
test.Stephanie.Wilson@survey.staging.vortexplore.com,Stephanie,Wilson,Stephanie Wilson,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.16480027871879066,0.05225662973239725,3,3,4,3,2,4,3,3,2,3,5,4,3,3,2
test.Jonathon.Nguyen@survey.staging.vortexplore.com,Jonathon,Nguyen,Jonathon Nguyen,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.27086683876289885,0.05225662973239725,3,4,3,4,2,3,4,4,3,3,5,4,3,3,2
test.Matthew.Stewart@survey.staging.vortexplore.com,Matthew,Stewart,Matthew Stewart,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.15719612163042707,0.05225662973239725,4,3,3,3,2,4,2,5,3,3,4,4,3,2,4
test.Tracey.Phillips@survey.staging.vortexplore.com,Tracey,Phillips,Tracey Phillips,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.33084957806031795,0.05225662973239725,5,4,3,4,2,4,4,5,1,4,5,5,3,5,2
test.Erin.James@survey.staging.vortexplore.com,Erin,James,Erin James,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Male,White,0.2661915392485961,0.05225662973239725,3,3,3,3,2,3,2,4,2,3,3,2,3,3,3
test.Jenna.Hill@survey.staging.vortexplore.com,Jenna,Hill,Jenna Hill,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Male,White,0.09142665557699292,0.05225662973239725,4,4,3,4,2,3,5,4,2,2,4,4,4,3,2
test.Roy.Palmer@survey.staging.vortexplore.com,Roy,Palmer,Roy Palmer,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.3244804676790796,0.05225662973239725,4,3,5,3,2,3,3,4,2,2,5,4,3,2,1
test.Paul.Mcknight@survey.staging.vortexplore.com,Paul,Mcknight,Paul Mcknight,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,-1.4761419191445622,0.05225662973239725,3,3,3,4,2,4,6,4,2,4,5,2,3,4,2
test.Jessica.Edwards@survey.staging.vortexplore.com,Jessica,Edwards,Jessica Edwards,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Male,White,0.43417613325117876,0.05225662973239725,3,4,3,3,2,3,3,4,2,3,3,4,4,2,4
test.Michael.Bruce@survey.staging.vortexplore.com,Michael,Bruce,Michael Bruce,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.002204316014604024,0.05225662973239725,3,3,4,4,2,4,4,4,2,3,5,2,3,3,3
test.Sandra.Martin@survey.staging.vortexplore.com,Sandra,Martin,Sandra Martin,Sales,,,Sub-Team 3-4,,test.Nancy.Owen@survey.staging.vortexplore.com,,Female,White,0.186659112739121,0.05225662973239725,3,4,3,4,2,3,2,4,2,4,5,3,4,3,3
test.Tyrone.Sullivan@survey.staging.vortexplore.com,Tyrone,Sullivan,Tyrone Sullivan,Sales,Division 2,,,,test.Laura.Brown@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2872444423038193,0.49882156594969923,5,6,3,3,2,4,5,5,2,4,4,5,4,4,4
42.test.Theresa.Smith@survey.staging.vortexplore.com,Theresa,Smith,Theresa Smith,Sales,,Sub-Team 1,,,test.Tyrone.Sullivan@survey.staging.vortexplore.com,,Female,White,0.04133832199303761,0.2872444423038193,4,3,3,1,2,4,4,4,2,4,5,4,4,2,3
test.Stephanie.Turner@survey.staging.vortexplore.com,Stephanie,Turner,Stephanie Turner,Sales,,,Sub-Team 1-1,,42.test.Theresa.Smith@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.1316632245424722,0.04133832199303761,4,5,3,4,2,3,6,5,2,4,4,4,3,5,3
test.Kylie.Hammond@survey.staging.vortexplore.com,Kylie,Hammond,Kylie Hammond,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.300540376155394,0.1316632245424722,4,4,3,5,2,4,4,4,2,4,4,5,4,6,2
test.Joseph.Pittman@survey.staging.vortexplore.com,Joseph,Pittman,Joseph Pittman,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.16820091976189994,0.1316632245424722,4,4,3,4,2,4,4,6,2,3,5,3,4,3,3
test.Tyler.Herrera@survey.staging.vortexplore.com,Tyler,Herrera,Tyler Herrera,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.04548745258563791,0.1316632245424722,4,4,3,4,2,3,2,4,2,3,2,5,4,4,3
test.Kimberly.Carroll@survey.staging.vortexplore.com,Kimberly,Carroll,Kimberly Carroll,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Male,White,0.09299878966261205,0.1316632245424722,3,3,3,4,2,3,4,4,2,3,4,3,4,2,2
test.Holly.Vargas@survey.staging.vortexplore.com,Holly,Vargas,Holly Vargas,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Female,White,0.43580951831234954,0.1316632245424722,3,3,3,2,2,4,3,4,2,4,4,3,3,3,3
test.Anthony.Santana@survey.staging.vortexplore.com,Anthony,Santana,Anthony Santana,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.41568227559145055,0.1316632245424722,4,4,3,3,2,4,4,5,3,4,3,4,3,5,3
test.Aaron.Johnson@survey.staging.vortexplore.com,Aaron,Johnson,Aaron Johnson,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Male,White,0.1923989087661443,0.1316632245424722,4,1,3,4,2,3,3,2,2,4,4,4,3,3,2
test.Rebecca.Lara@survey.staging.vortexplore.com,Rebecca,Lara,Rebecca Lara,Sales,,,Sub-Team 1-1,,test.Stephanie.Turner@survey.staging.vortexplore.com,,Female,White,0.14769821231542563,0.1316632245424722,4,3,2,5,2,4,1,4,2,4,3,2,3,4,2
test.Regina.Hays@survey.staging.vortexplore.com,Regina,Hays,Regina Hays,Sales,,,Sub-Team 1-2,,42.test.Theresa.Smith@survey.staging.vortexplore.com,,Female,White,0.44329576687866257,0.04133832199303761,3,2,3,3,2,3,3,4,2,3,4,3,3,2,3
